complexity,loss,equation,score,sympy_format,lambda_format,simulation,parsimony,populations
28,1.9742053,"(min(((-0.045481175 * (DST - (0.29330286 - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * ((DST - (0.70729864 - P_dyn)) - (0.70729864 - P_dyn))) - -0.14001317) / 0.8405728",0.0001770682357026659,"(min(((-0.045481175 * (DST - (0.29330286 - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * ((DST - (0.70729864 - P_dyn)) - (0.70729864 - P_dyn))) - -0.14001317) / 0.8405728","PySRFunction(X=>(min(((-0.045481175 * (DST - (0.29330286 - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * ((DST - (0.70729864 - P_dyn)) - (0.70729864 - P_dyn))) - -0.14001317) / 0.8405728)",11,0.5146846678269839,53
21,1.9742817,"((((DST + P_dyn) + (Ey + P_dyn)) * -0.058895502) - max(Ey, -0.2790569)) * sqrt(sqrt(P_dyn * max(Ey, 0.28705907)))",0.0008075401983926494,"((((DST + P_dyn) + (Ey + P_dyn)) * -0.058895502) - max(Ey, -0.2790569)) * sqrt(sqrt(P_dyn * max(Ey, 0.28705907)))","PySRFunction(X=>((((DST + P_dyn) + (Ey + P_dyn)) * -0.058895502) - max(Ey, -0.2790569)) * sqrt(sqrt(P_dyn * max(Ey, 0.28705907))))",83,0.5245512299539379,47
26,1.9742863,"(min(sqrt(P_dyn) * ((((P_dyn + Ey) + DST) * -0.060660042) - (Ey * 1.2077773)), -0.04703429 * (P_dyn + (Ey + DST))) - -0.15076445) + 0.027980281",9.888671820531117e-05,"(min(sqrt(P_dyn) * ((((P_dyn + Ey) + DST) * -0.060660042) - (Ey * 1.2077773)), -0.04703429 * (P_dyn + (Ey + DST))) - -0.15076445) + 0.027980281","PySRFunction(X=>(min(sqrt(P_dyn) * ((((P_dyn + Ey) + DST) * -0.060660042) - (Ey * 1.2077773)), -0.04703429 * (P_dyn + (Ey + DST))) - -0.15076445) + 0.027980281)",72,0.6778286138583165,69
25,1.9742944,"min(DST * -0.04846053, ((((P_dyn / 0.76127464) + (P_dyn + P_dyn)) + DST) * -0.08847291) + min((Ey / -0.44655424) - -0.74894166, 1.0)) + 0.13705125",2.816116697381706e-05,"min(DST * -0.04846053, ((((P_dyn / 0.76127464) + (P_dyn + P_dyn)) + DST) * -0.08847291) + min((Ey / -0.44655424) - -0.74894166, 1.0)) + 0.13705125","PySRFunction(X=>min(DST * -0.04846053, ((((P_dyn / 0.76127464) + (P_dyn + P_dyn)) + DST) * -0.08847291) + min((Ey / -0.44655424) - -0.74894166, 1.0)) + 0.13705125)",91,0.2670427927476363,99
26,1.9743209,"(min(((P_dyn + DST) - ((P_dyn + Ey) * -1.1777779)) * -0.054330956, sqrt(P_dyn) * ((DST * -0.05303381) - (Ey * 1.2611511))) + 0.16159461) - -0.06337997",9.50616272653313e-05,"(min(((P_dyn + DST) - ((P_dyn + Ey) * -1.1777779)) * -0.054330956, sqrt(P_dyn) * ((DST * -0.05303381) - (Ey * 1.2611511))) + 0.16159461) - -0.06337997","PySRFunction(X=>(min(((P_dyn + DST) - ((P_dyn + Ey) * -1.1777779)) * -0.054330956, sqrt(P_dyn) * ((DST * -0.05303381) - (Ey * 1.2611511))) + 0.16159461) - -0.06337997)",16,0.8245378107274485,68
23,1.9744056,"min(DST * -0.04846053, (((P_dyn + (P_dyn + P_dyn)) + DST) * -0.08847291) + min((Ey / -0.44655424) - -0.74894166, 1.0)) + 0.13705125",0.0007717319582866246,"min(DST * -0.04846053, (((P_dyn + (P_dyn + P_dyn)) + DST) * -0.08847291) + min((Ey / -0.44655424) - -0.74894166, 1.0)) + 0.13705125","PySRFunction(X=>min(DST * -0.04846053, (((P_dyn + (P_dyn + P_dyn)) + DST) * -0.08847291) + min((Ey / -0.44655424) - -0.74894166, 1.0)) + 0.13705125)",91,0.2670427927476363,99
30,1.9744061,"((DST + (P_dyn * sqrt(P_dyn))) * (sqrt(sqrt(max(P_dyn, Ey * P_dyn))) * -0.047238328)) - max(sqrt(sqrt(max(0.44020748, max(Ey, DST)) * P_dyn)) * Ey, -0.2959886)",9.082919176442086e-05,"((DST + (P_dyn * sqrt(P_dyn))) * (sqrt(sqrt(max(P_dyn, Ey * P_dyn))) * -0.047238328)) - max(sqrt(sqrt(max(0.44020748, max(Ey, DST)) * P_dyn)) * Ey, -0.2959886)","PySRFunction(X=>((DST + (P_dyn * sqrt(P_dyn))) * (sqrt(sqrt(max(P_dyn, Ey * P_dyn))) * -0.047238328)) - max(sqrt(sqrt(max(0.44020748, max(Ey, DST)) * P_dyn)) * Ey, -0.2959886))",41,0.49257591456454775,54
22,1.974411,"min((DST * -0.08717575) - ((Ey + (-2.2688558 + Ey)) + max(P_dyn - sign(1.765575), 1.9707513)), DST * -0.043984916) - -0.09488566",0.0003660168675993136,"min((DST * -0.08717575) - ((Ey + (-2.2688558 + Ey)) + max(P_dyn - sign(1.765575), 1.9707513)), DST * -0.043984916) - -0.09488566","PySRFunction(X=>min((DST * -0.08717575) - ((Ey + (-2.2688558 + Ey)) + max(P_dyn - sign(1.765575), 1.9707513)), DST * -0.043984916) - -0.09488566)",25,0.3134955963792481,93
27,1.9744895,"min(((DST + Ey) + Ey) * -0.047974475, ((((DST + ((P_dyn + (P_dyn + (Ey - 5.1735926))) * 1.7460152)) - 1.6654284) * -0.047974475) - Ey) / 0.50760067)",0.0002591390757344122,"min(((DST + Ey) + Ey) * -0.047974475, ((((DST + ((P_dyn + (P_dyn + (Ey - 5.1735926))) * 1.7460152)) - 1.6654284) * -0.047974475) - Ey) / 0.50760067)","PySRFunction(X=>min(((DST + Ey) + Ey) * -0.047974475, ((((DST + ((P_dyn + (P_dyn + (Ey - 5.1735926))) * 1.7460152)) - 1.6654284) * -0.047974475) - Ey) / 0.50760067))",42,0.8720803419182309,28
28,1.9745474,"0.13046128 - (((((square(P_dyn) * 0.030339826) + ((DST * 0.046332713) + max(Ey, -0.053349767))) + max((-0.22801481 + Ey) + (DST * 0.046332713), 0.13046128)) - 0.21174522) / 0.950338)",9.866137130590084e-05,"0.13046128 - (((((square(P_dyn) * 0.030339826) + ((DST * 0.046332713) + max(Ey, -0.053349767))) + max((-0.22801481 + Ey) + (DST * 0.046332713), 0.13046128)) - 0.21174522) / 0.950338)","PySRFunction(X=>0.13046128 - (((((square(P_dyn) * 0.030339826) + ((DST * 0.046332713) + max(Ey, -0.053349767))) + max((-0.22801481 + Ey) + (DST * 0.046332713), 0.13046128)) - 0.21174522) / 0.950338))",79,0.45265904225001785,99
23,1.9745542,"(sqrt(sqrt(max(Ey, P_dyn * 0.11966711))) * (((DST + P_dyn) * -0.07965054) - max(-0.21723673, (Ey * 1.5063215) * 1.0882573))) + 0.10687568",0.00041670521718030246,"(sqrt(sqrt(max(Ey, P_dyn * 0.11966711))) * (((DST + P_dyn) * -0.07965054) - max(-0.21723673, (Ey * 1.5063215) * 1.0882573))) + 0.10687568","PySRFunction(X=>(sqrt(sqrt(max(Ey, P_dyn * 0.11966711))) * (((DST + P_dyn) * -0.07965054) - max(-0.21723673, (Ey * 1.5063215) * 1.0882573))) + 0.10687568)",28,0.6281431313400103,115
27,1.9745549,"(min(((-0.045481175 * (DST - (sign(P_dyn - Ey) - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST - (0.8405728 - P_dyn))) - -0.14001317) / 0.8405728",4.314803397307118e-05,"(min(((-0.045481175 * (DST - (sign(P_dyn - Ey) - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST - (0.8405728 - P_dyn))) - -0.14001317) / 0.8405728","PySRFunction(X=>(min(((-0.045481175 * (DST - (sign(P_dyn - Ey) - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST - (0.8405728 - P_dyn))) - -0.14001317) / 0.8405728)",11,0.5146846678269839,53
26,1.9746401,"(min((((DST - (0.34960416 - P_dyn)) * -0.045481175) - Ey) * sqrt(P_dyn), (DST - ((-1.4067171 * Ey) - P_dyn)) * -0.045481175) - -0.14001317) / 0.8405728",0.00014340825645957678,"(min((((DST - (0.34960416 - P_dyn)) * -0.045481175) - Ey) * sqrt(P_dyn), (DST - ((-1.4067171 * Ey) - P_dyn)) * -0.045481175) - -0.14001317) / 0.8405728","PySRFunction(X=>(min((((DST - (0.34960416 - P_dyn)) * -0.045481175) - Ey) * sqrt(P_dyn), (DST - ((-1.4067171 * Ey) - P_dyn)) * -0.045481175) - -0.14001317) / 0.8405728)",11,0.5146846678269839,53
29,1.9746752,"(min(Ey, 0.015715357) + (0.096063994 - Ey)) + min(DST * -0.054064523, (((DST + (P_dyn + (DST + (P_dyn + P_dyn)))) * -0.054064523) - (Ey * 1.6641537)) - -1.0)",0.0002907987001699214,"(min(Ey, 0.015715357) + (0.096063994 - Ey)) + min(DST * -0.054064523, (((DST + (P_dyn + (DST + (P_dyn + P_dyn)))) * -0.054064523) - (Ey * 1.6641537)) - -1.0)","PySRFunction(X=>(min(Ey, 0.015715357) + (0.096063994 - Ey)) + min(DST * -0.054064523, (((DST + (P_dyn + (DST + (P_dyn + P_dyn)))) * -0.054064523) - (Ey * 1.6641537)) - -1.0))",65,0.762653148284585,81
24,1.9746768,"min(sqrt(P_dyn) * ((((P_dyn + Ey) + DST) * -0.060660042) - (Ey * 1.2077773)), -0.04703429 * (P_dyn + (Ey + DST))) - -0.15076445",7.372814905478395e-05,"min(sqrt(P_dyn) * ((((P_dyn + Ey) + DST) * -0.060660042) - (Ey * 1.2077773)), -0.04703429 * (P_dyn + (Ey + DST))) - -0.15076445","PySRFunction(X=>min(sqrt(P_dyn) * ((((P_dyn + Ey) + DST) * -0.060660042) - (Ey * 1.2077773)), -0.04703429 * (P_dyn + (Ey + DST))) - -0.15076445)",72,0.6778286138583165,69
24,1.9746963,"min(((P_dyn + DST) - ((P_dyn + Ey) * -1.1777779)) * -0.054330956, sqrt(P_dyn) * ((DST * -0.05303381) - (Ey * 1.2611511))) + 0.16159461",9.824198997656091e-06,"min(((P_dyn + DST) - ((P_dyn + Ey) * -1.1777779)) * -0.054330956, sqrt(P_dyn) * ((DST * -0.05303381) - (Ey * 1.2611511))) + 0.16159461","PySRFunction(X=>min(((P_dyn + DST) - ((P_dyn + Ey) * -1.1777779)) * -0.054330956, sqrt(P_dyn) * ((DST * -0.05303381) - (Ey * 1.2611511))) + 0.16159461)",16,0.8245378107274485,68
22,1.9747351,"min(sqrt(P_dyn) * ((DST * -0.05303381) - (Ey * 1.2611511)), (DST * -0.05303381) - ((P_dyn + Ey) * 0.07799842)) + 0.16159461",0.0007359291475177701,"min(sqrt(P_dyn) * ((DST * -0.05303381) - (Ey * 1.2611511)), (DST * -0.05303381) - ((P_dyn + Ey) * 0.07799842)) + 0.16159461","PySRFunction(X=>min(sqrt(P_dyn) * ((DST * -0.05303381) - (Ey * 1.2611511)), (DST * -0.05303381) - ((P_dyn + Ey) * 0.07799842)) + 0.16159461)",16,0.8245378107274485,68
28,1.9747648,"((DST + (P_dyn * sqrt(P_dyn))) * (sqrt(max(Ey, sqrt(P_dyn))) * -0.047238328)) - max(sqrt(sqrt(max(max(0.44020748, Ey), -1.2062814) * P_dyn)) * Ey, -0.2959886)",3.219481751427823e-05,"((DST + (P_dyn * sqrt(P_dyn))) * (sqrt(max(Ey, sqrt(P_dyn))) * -0.047238328)) - max(sqrt(sqrt(max(max(0.44020748, Ey), -1.2062814) * P_dyn)) * Ey, -0.2959886)","PySRFunction(X=>((DST + (P_dyn * sqrt(P_dyn))) * (sqrt(max(Ey, sqrt(P_dyn))) * -0.047238328)) - max(sqrt(sqrt(max(max(0.44020748, Ey), -1.2062814) * P_dyn)) * Ey, -0.2959886))",41,0.49257591456454775,54
25,1.9749233,"(min(((-0.045481175 * (DST - (sign(DST) - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST - (0.8405728 - P_dyn))) - -0.14001317) / 0.8405728",5.1747506207164156e-05,"(min(((-0.045481175 * (DST - (sign(DST) - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST - (0.8405728 - P_dyn))) - -0.14001317) / 0.8405728","PySRFunction(X=>(min(((-0.045481175 * (DST - (sign(DST) - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST - (0.8405728 - P_dyn))) - -0.14001317) / 0.8405728)",11,0.5146846678269839,53
27,1.9749452,"min((0.20462935 + (min(1.3706421 + ((DST * -0.084869035) - P_dyn), (DST * -0.084869035) - 1.1516072) + (1.2021267 - Ey))) - Ey, DST * -0.044636276) + 0.16670036",0.0003851214618942362,"min((0.20462935 + (min(1.3706421 + ((DST * -0.084869035) - P_dyn), (DST * -0.084869035) - 1.1516072) + (1.2021267 - Ey))) - Ey, DST * -0.044636276) + 0.16670036","PySRFunction(X=>min((0.20462935 + (min(1.3706421 + ((DST * -0.084869035) - P_dyn), (DST * -0.084869035) - 1.1516072) + (1.2021267 - Ey))) - Ey, DST * -0.044636276) + 0.16670036)",14,0.3494401318627533,57
22,1.974968,"min(sqrt(P_dyn) * (((P_dyn + DST) * -0.060660042) - (Ey * 1.2077773)), -0.04703429 * (P_dyn + (Ey + DST))) - -0.15076445",5.1086825420494404e-05,"min(sqrt(P_dyn) * (((P_dyn + DST) * -0.060660042) - (Ey * 1.2077773)), -0.04703429 * (P_dyn + (Ey + DST))) - -0.15076445","PySRFunction(X=>min(sqrt(P_dyn) * (((P_dyn + DST) * -0.060660042) - (Ey * 1.2077773)), -0.04703429 * (P_dyn + (Ey + DST))) - -0.15076445)",72,0.6778286138583165,69
30,1.974977,"sqrt(((Ey + Ey) > 1.0) + (P_dyn / sqrt(sqrt(P_dyn)))) * ((((max(Ey, P_dyn * 0.124107905) * -1.3073403) + 0.21198303) + ((DST / -2.0854428) * 0.089865506)) - -0.16255851)",0.0002451373634574023,"sqrt(((Ey + Ey) > 1.0) + (P_dyn / sqrt(sqrt(P_dyn)))) * ((((max(Ey, P_dyn * 0.124107905) * -1.3073403) + 0.21198303) + ((DST / -2.0854428) * 0.089865506)) - -0.16255851)","PySRFunction(X=>sqrt(((Ey + Ey) > 1.0) + (P_dyn / sqrt(sqrt(P_dyn)))) * ((((max(Ey, P_dyn * 0.124107905) * -1.3073403) + 0.21198303) + ((DST / -2.0854428) * 0.089865506)) - -0.16255851))",97,0.16100709048802692,105
24,1.9750029,"min(((DST + P_dyn) * 0.0847841) / -1.7459415, ((((Ey + DST) * -0.048560675) - max(-0.15584308, Ey)) * sqrt(P_dyn)) / 0.7899398) + 0.15421133",0.00011826431978601922,"min(((DST + P_dyn) * 0.0847841) / -1.7459415, ((((Ey + DST) * -0.048560675) - max(-0.15584308, Ey)) * sqrt(P_dyn)) / 0.7899398) + 0.15421133","PySRFunction(X=>min(((DST + P_dyn) * 0.0847841) / -1.7459415, ((((Ey + DST) * -0.048560675) - max(-0.15584308, Ey)) * sqrt(P_dyn)) / 0.7899398) + 0.15421133)",45,0.5427880929432134,113
30,1.9750197,"min(Ey, 0.31031993 - (Ey + ((DST * 0.04253713) + ((-0.18678738 + square(P_dyn)) * 0.04253713)))) - (((Ey + (DST * 0.04253713)) + (-0.18678738 + (P_dyn * 0.04253713))) / 0.9263819)",0.00017188224695902448,"min(Ey, 0.31031993 - (Ey + ((DST * 0.04253713) + ((-0.18678738 + square(P_dyn)) * 0.04253713)))) - (((Ey + (DST * 0.04253713)) + (-0.18678738 + (P_dyn * 0.04253713))) / 0.9263819)","PySRFunction(X=>min(Ey, 0.31031993 - (Ey + ((DST * 0.04253713) + ((-0.18678738 + square(P_dyn)) * 0.04253713)))) - (((Ey + (DST * 0.04253713)) + (-0.18678738 + (P_dyn * 0.04253713))) / 0.9263819))",34,0.8513774850290335,62
24,1.9750255,"(min(((-0.045481175 * (DST - (0.29330286 - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST - (0.70729864 - P_dyn))) - -0.14001317) / 0.8405728",1.693620334888097e-05,"(min(((-0.045481175 * (DST - (0.29330286 - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST - (0.70729864 - P_dyn))) - -0.14001317) / 0.8405728","PySRFunction(X=>(min(((-0.045481175 * (DST - (0.29330286 - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST - (0.70729864 - P_dyn))) - -0.14001317) / 0.8405728)",11,0.5146846678269839,53
22,1.9750924,"(min(((-0.045481175 * (DST - (0.25253806 - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST + P_dyn)) - -0.14001317) / 0.8405728",0.0006756388185439199,"(min(((-0.045481175 * (DST - (0.25253806 - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST + P_dyn)) - -0.14001317) / 0.8405728","PySRFunction(X=>(min(((-0.045481175 * (DST - (0.25253806 - P_dyn))) - Ey) * sqrt(P_dyn), -0.045481175 * (DST + P_dyn)) - -0.14001317) / 0.8405728)",11,0.5146846678269839,53
20,1.9751333,"((((P_dyn + DST) * -0.04187328) - max(0.1678049, Ey)) * sqrt(P_dyn + max(0.0970284, min(Ey, 3.3851764)))) + 0.38120165",0.00041588543219166533,"((((P_dyn + DST) * -0.04187328) - max(0.1678049, Ey)) * sqrt(P_dyn + max(0.0970284, min(Ey, 3.3851764)))) + 0.38120165","PySRFunction(X=>((((P_dyn + DST) * -0.04187328) - max(0.1678049, Ey)) * sqrt(P_dyn + max(0.0970284, min(Ey, 3.3851764)))) + 0.38120165)",48,0.005399343270369528,91
21,1.9751338,"min((DST * -0.08717575) - (((Ey + -2.2688558) + Ey) + max(P_dyn + -1.6768984, 1.9707513)), DST * -0.043984916) - -0.09488566",0.001119904355418304,"min((DST * -0.08717575) - (((Ey + -2.2688558) + Ey) + max(P_dyn + -1.6768984, 1.9707513)), DST * -0.043984916) - -0.09488566","PySRFunction(X=>min((DST * -0.08717575) - (((Ey + -2.2688558) + Ey) + max(P_dyn + -1.6768984, 1.9707513)), DST * -0.043984916) - -0.09488566)",25,0.3134955963792481,93
22,1.9751463,"sqrt(sqrt(max(sqrt(P_dyn), (Ey / 0.37394875) * P_dyn))) * ((-0.047238328 * (DST + (P_dyn * 1.4394478))) - max(-0.2959886, Ey))",0.00010682182403305269,"sqrt(sqrt(max(sqrt(P_dyn), (Ey / 0.37394875) * P_dyn))) * ((-0.047238328 * (DST + (P_dyn * 1.4394478))) - max(-0.2959886, Ey))","PySRFunction(X=>sqrt(sqrt(max(sqrt(P_dyn), (Ey / 0.37394875) * P_dyn))) * ((-0.047238328 * (DST + (P_dyn * 1.4394478))) - max(-0.2959886, Ey)))",41,0.49257591456454775,54
20,1.9751698,"min(sqrt(P_dyn) * ((((DST + P_dyn) * -0.04703429) - Ey) * 1.2077773), (DST + P_dyn) * -0.04703429) - -0.15076445",0.00011954504901887421,"min(sqrt(P_dyn) * ((((DST + P_dyn) * -0.04703429) - Ey) * 1.2077773), (DST + P_dyn) * -0.04703429) - -0.15076445","PySRFunction(X=>min(sqrt(P_dyn) * ((((DST + P_dyn) * -0.04703429) - Ey) * 1.2077773), (DST + P_dyn) * -0.04703429) - -0.15076445)",72,0.6778286138583165,69
25,1.9751884,"min(min((0.32734087 - Ey) * 2.2593315, DST * 0.06696768) + ((DST - (((0.6140931 - Ey) * 2.1979272) - max(P_dyn, 0.98881966))) * -0.11023003), P_B)",1.842794260145688e-05,"min(min((0.32734087 - Ey) * 2.2593315, DST * 0.06696768) + ((DST - (((0.6140931 - Ey) * 2.1979272) - max(P_dyn, 0.98881966))) * -0.11023003), P_B)","PySRFunction(X=>min(min((0.32734087 - Ey) * 2.2593315, DST * 0.06696768) + ((DST - (((0.6140931 - Ey) * 2.1979272) - max(P_dyn, 0.98881966))) * -0.11023003), P_B))",86,0.3132475627456748,60
19,1.9752871,"(DST * -0.045591857) - max((Ey - ((DST * -0.045591857) - (Ey - 1.0721018))) - (P_dyn * -0.48149353), -0.12441763)",0.003119338895746812,"(DST * -0.045591857) - max((Ey - ((DST * -0.045591857) - (Ey - 1.0721018))) - (P_dyn * -0.48149353), -0.12441763)","PySRFunction(X=>(DST * -0.045591857) - max((Ey - ((DST * -0.045591857) - (Ey - 1.0721018))) - (P_dyn * -0.48149353), -0.12441763))",18,0.5268729854891229,90
24,1.9753268,"0.34370804 - ((min(square(P_dyn) * 0.030339826, P_dyn) + ((DST * 0.046332713) + max(Ey, -0.053349767))) + max(Ey + (DST * 0.046332713), 0.13046128))",0.0002954081255092805,"0.34370804 - ((min(square(P_dyn) * 0.030339826, P_dyn) + ((DST * 0.046332713) + max(Ey, -0.053349767))) + max(Ey + (DST * 0.046332713), 0.13046128))","PySRFunction(X=>0.34370804 - ((min(square(P_dyn) * 0.030339826, P_dyn) + ((DST * 0.046332713) + max(Ey, -0.053349767))) + max(Ey + (DST * 0.046332713), 0.13046128)))",79,0.45265904225001785,99
21,1.975334,"min(0.73407567 - (Ey * 2.2593315), DST * 0.06696768) + (-0.11023003 * (DST - (((0.6140931 - Ey) * 2.2593315) - P_dyn)))",0.0008733927063513077,"min(0.73407567 - (Ey * 2.2593315), DST * 0.06696768) + (-0.11023003 * (DST - (((0.6140931 - Ey) * 2.2593315) - P_dyn)))","PySRFunction(X=>min(0.73407567 - (Ey * 2.2593315), DST * 0.06696768) + (-0.11023003 * (DST - (((0.6140931 - Ey) * 2.2593315) - P_dyn))))",86,0.3132475627456748,60
21,1.9753573,"sqrt(sqrt(max(P_dyn, (Ey / 0.37394875) * P_dyn))) * ((-0.047238328 * (DST + (P_dyn * 1.4394478))) - max(-0.2959886, Ey))",0.00024023147374592604,"sqrt(sqrt(max(P_dyn, (Ey / 0.37394875) * P_dyn))) * ((-0.047238328 * (DST + (P_dyn * 1.4394478))) - max(-0.2959886, Ey))","PySRFunction(X=>sqrt(sqrt(max(P_dyn, (Ey / 0.37394875) * P_dyn))) * ((-0.047238328 * (DST + (P_dyn * 1.4394478))) - max(-0.2959886, Ey)))",41,0.49257591456454775,54
29,1.9753592,"min(0.33095682 - (Ey + (DST * 0.04253713)), Ey) - (((Ey + ((DST * 0.04253713) + (((P_dyn + (P_dyn + P_dyn)) * 0.04253713) + -0.22477978))) / 0.9263819) * 1.0553001)",0.0002712050281574456,"min(0.33095682 - (Ey + (DST * 0.04253713)), Ey) - (((Ey + ((DST * 0.04253713) + (((P_dyn + (P_dyn + P_dyn)) * 0.04253713) + -0.22477978))) / 0.9263819) * 1.0553001)","PySRFunction(X=>min(0.33095682 - (Ey + (DST * 0.04253713)), Ey) - (((Ey + ((DST * 0.04253713) + (((P_dyn + (P_dyn + P_dyn)) * 0.04253713) + -0.22477978))) / 0.9263819) * 1.0553001))",34,0.8513774850290335,62
18,1.9753627,"min(DST * -0.044286557, (0.6206943 + sqrt(P_dyn)) * ((DST * -0.044286557) - max(Ey, -0.728083))) + 0.1943624",0.00012993393436237829,"min(DST * -0.044286557, (0.6206943 + sqrt(P_dyn)) * ((DST * -0.044286557) - max(Ey, -0.728083))) + 0.1943624","PySRFunction(X=>min(DST * -0.044286557, (0.6206943 + sqrt(P_dyn)) * ((DST * -0.044286557) - max(Ey, -0.728083))) + 0.1943624)",54,0.36615852155554995,100
26,1.9753733,"((((1.2263983 * DST) + (P_dyn * (Ey + P_dyn))) * -0.040235482) - ((Ey - min((DST * -0.040235482) - Ey, Ey)) + -0.29237345)) * square(0.94016147)",0.00013495272574877163,"((((1.2263983 * DST) + (P_dyn * (Ey + P_dyn))) * -0.040235482) - ((Ey - min((DST * -0.040235482) - Ey, Ey)) + -0.29237345)) * square(0.94016147)","PySRFunction(X=>((((1.2263983 * DST) + (P_dyn * (Ey + P_dyn))) * -0.040235482) - ((Ey - min((DST * -0.040235482) - Ey, Ey)) + -0.29237345)) * square(0.94016147))",90,0.09310646719767189,101
25,1.9754534,"(P_dyn + ((0.22014308 - (P_dyn - ((max(Ey, DST * -0.016681124) + (DST * 0.041992024)) * -0.85324186))) / 0.8852464)) * (1.857968 - (-0.05787744 * P_dyn))",0.0017602226643966706,"(P_dyn + ((0.22014308 - (P_dyn - ((max(Ey, DST * -0.016681124) + (DST * 0.041992024)) * -0.85324186))) / 0.8852464)) * (1.857968 - (-0.05787744 * P_dyn))","PySRFunction(X=>(P_dyn + ((0.22014308 - (P_dyn - ((max(Ey, DST * -0.016681124) + (DST * 0.041992024)) * -0.85324186))) / 0.8852464)) * (1.857968 - (-0.05787744 * P_dyn)))",84,0.02687898300197794,92
29,1.9754612,"(sqrt((Ey > 0.9679879) + sqrt(P_dyn)) * ((((max(Ey, (P_dyn * 1.2215096) * 0.124107905) * -1.3073403) + 0.21198303) + ((DST / -2.0854428) * 0.089865506)) - -0.16255851)) * 1.1157166",4.3583809052031945e-05,"(sqrt((Ey > 0.9679879) + sqrt(P_dyn)) * ((((max(Ey, (P_dyn * 1.2215096) * 0.124107905) * -1.3073403) + 0.21198303) + ((DST / -2.0854428) * 0.089865506)) - -0.16255851)) * 1.1157166","PySRFunction(X=>(sqrt((Ey > 0.9679879) + sqrt(P_dyn)) * ((((max(Ey, (P_dyn * 1.2215096) * 0.124107905) * -1.3073403) + 0.21198303) + ((DST / -2.0854428) * 0.089865506)) - -0.16255851)) * 1.1157166)",97,0.16100709048802692,105
22,1.9754701,"min(((DST + P_dyn) * 0.0847841) / -1.7459415, ((((Ey + DST) * -0.048560675) - Ey) * sqrt(P_dyn)) / 0.7899398) + 0.15421133",0.0004374710297092661,"min(((DST + P_dyn) * 0.0847841) / -1.7459415, ((((Ey + DST) * -0.048560675) - Ey) * sqrt(P_dyn)) / 0.7899398) + 0.15421133","PySRFunction(X=>min(((DST + P_dyn) * 0.0847841) / -1.7459415, ((((Ey + DST) * -0.048560675) - Ey) * sqrt(P_dyn)) / 0.7899398) + 0.15421133)",45,0.5427880929432134,113
28,1.975508,"(0.089215085 + (sqrt(P_dyn + 1.2764455) * ((-0.037044633 * DST) - max(Ey, (P_dyn - (((P_dyn / -2.113273) - 1.8368715) * (-0.037044633 * DST))) * 0.052590452)))) - -0.16357937",8.94051136079603e-05,"(0.089215085 + (sqrt(P_dyn + 1.2764455) * ((-0.037044633 * DST) - max(Ey, (P_dyn - (((P_dyn / -2.113273) - 1.8368715) * (-0.037044633 * DST))) * 0.052590452)))) - -0.16357937","PySRFunction(X=>(0.089215085 + (sqrt(P_dyn + 1.2764455) * ((-0.037044633 * DST) - max(Ey, (P_dyn - (((P_dyn / -2.113273) - 1.8368715) * (-0.037044633 * DST))) * 0.052590452)))) - -0.16357937)",12,0.34975900568581203,111
25,1.9755131,"min((DST + Ey) * -0.047974475, (((DST + (((P_dyn + (P_dyn + (Ey - 5.1735926))) * 1.7460152) - 1.6654284)) * -0.047974475) - Ey) / 0.50760067)",0.0003429324873723876,"min((DST + Ey) * -0.047974475, (((DST + (((P_dyn + (P_dyn + (Ey - 5.1735926))) * 1.7460152) - 1.6654284)) * -0.047974475) - Ey) / 0.50760067)","PySRFunction(X=>min((DST + Ey) * -0.047974475, (((DST + (((P_dyn + (P_dyn + (Ey - 5.1735926))) * 1.7460152) - 1.6654284)) * -0.047974475) - Ey) / 0.50760067))",42,0.8720803419182309,28
